Domain,A Records,MX Records,WHOIS Info
ayc.com,209.17.116.163,"20 east.smtp.mx.exch082.serverdata.net., 10 west.smtp.mx.exch082.serverdata.net.","RDAP Source: https://rdap.org/domain/ayc.com | Registration: 1995-12-07T05:00:00Z | Expiration: 2030-12-06T05:00:00Z | Last changed: 2025-10-07T06:26:24Z | Last update of rdap database: 2026-03-07T08:03:08Z | Registrar: Network Solutions, LLC | Status: client transfer prohibited"
ayy.com,"74.207.241.245, 192.155.84.236, 23.239.3.104, 66.175.216.36, 23.239.4.93",1 mail.mailerhost.net.,"RDAP Source: https://rdap.org/domain/ayy.com | Registration: 1999-03-14T05:00:00Z | Expiration: 2033-03-14T04:00:00Z | Last changed: 2025-05-14T15:32:39Z | Last update of rdap database: 2026-03-07T08:03:08Z | Registrar: GoDaddy Online Services Cayman Islands Ltd. | Status: client delete prohibited, client renew prohibited, client transfer prohibited, client update prohibited"
azbc.com,52.20.84.62,N/A,RDAP Source: https://rdap.org/domain/azbc.com | Registration: 2001-05-16T23:13:58Z | Expiration: 2026-05-16T23:13:58Z | Last changed: 2025-10-30T22:54:21Z | Last update of rdap database: 2026-03-07T08:03:08Z | Registrar: Dynadot Inc | Status: client transfer prohibited
azc.com,137.184.234.135,N/A,"RDAP Source: https://rdap.org/domain/azc.com | Registration: 1995-07-28T04:00:00Z | Expiration: 2029-07-27T04:00:00Z | Last changed: 2020-01-12T22:56:19Z | Last update of rdap database: 2026-03-07T08:03:23Z | Registrar: Tucows Domains Inc. | Status: client transfer prohibited, client update prohibited"
azz.com,23.185.0.2,"10 us-smtp-inbound-2.mimecast.com., 10 us-smtp-inbound-1.mimecast.com.","RDAP Source: https://rdap.org/domain/azz.com | Registration: 1997-08-04T04:00:00Z | Expiration: 2026-08-03T04:00:00Z | Last changed: 2024-08-22T14:03:52Z | Last update of rdap database: 2026-03-07T08:03:23Z | Registrar: GoDaddy.com, LLC | Status: client delete prohibited, client renew prohibited, client transfer prohibited, client update prohibited"
bac.com,"171.159.228.21, 171.161.148.21","10 mxb-0000ec05.gslb.pphosted.com., 10 mxa-0000ec05.gslb.pphosted.com.","RDAP Source: https://rdap.org/domain/bac.com | Registration: 1994-04-06T04:00:00Z | Expiration: 2026-04-07T04:00:00Z | Last changed: 2025-08-18T18:14:13Z | Last update of rdap database: 2026-03-07T08:03:23Z | Registrar: CSC Corporate Domains, Inc. | Status: client transfer prohibited, server delete prohibited, server transfer prohibited, server update prohibited"
babc.com,68.220.40.173,"10 us-smtp-inbound-1.mimecast.com., 10 us-smtp-inbound-2.mimecast.com.","RDAP Source: https://rdap.org/domain/babc.com | Registration: 1995-10-22T04:00:00Z | Expiration: 2026-10-21T04:00:00Z | Last changed: 2024-09-21T07:35:48Z | Last update of rdap database: 2026-03-07T08:03:23Z | Registrar: Register.com - Network Solutions, LLC | Status: client transfer prohibited"
bbc.com,"151.101.192.81, 151.101.128.81, 151.101.64.81, 151.101.0.81","20 cluster8a.eu.messagelabs.com., 10 cluster8.eu.messagelabs.com.","RDAP Source: https://rdap.org/domain/bbc.com | Registration: 1989-07-15T04:00:00Z | Expiration: 2030-07-14T04:00:00Z | Last changed: 2021-07-06T15:03:44Z | Last update of rdap database: 2026-03-07T08:03:38Z | Registrar: Tucows Domains Inc. | Status: client transfer prohibited, client update prohibited, server delete prohibited, server transfer prohibited"
bc.com,"141.193.213.21, 141.193.213.20","10 mxa-001e5d01.gslb.pphosted.com., 20 mxb-001e5d01.gslb.pphosted.com.","RDAP Source: https://rdap.org/domain/bc.com | Registration: 1994-08-30T04:00:00Z | Expiration: 2026-08-29T04:00:00Z | Last changed: 2021-01-29T14:36:09Z | Last update of rdap database: 2026-03-07T08:03:38Z | Registrar: Network Solutions, LLC | Status: client transfer prohibited"
cab.com,103.224.182.247,10 park-mx.above.com.,RDAP Source: https://rdap.org/domain/cab.com | Registration: 1995-12-05T05:00:00Z | Expiration: 2026-12-04T05:00:00Z | Last changed: 2025-11-28T01:01:18Z | Last update of rdap database: 2026-03-07T08:03:38Z | Registrar: Above.com Pty Ltd. | Status: client transfer prohibited
cabc.com,N/A,10 mailgateway.cabc.com.,"RDAP Source: https://rdap.org/domain/cabc.com | Registration: 1998-09-29T04:00:00Z | Expiration: 2027-10-16T03:59:59Z | Last changed: 2025-10-16T08:54:11Z | Last update of rdap database: 2026-03-07T08:03:38Z | Registrar: Wild West Domains, LLC | Status: client delete prohibited, client renew prohibited, client transfer prohibited, client update prohibited"
cbc.com,121.78.127.249,"20 ALT.ASPMX.daum.net., 10 ASPMX.daum.net.","RDAP Source: https://rdap.org/domain/cbc.com | Registration: 2000-08-10T10:34:10Z | Expiration: 2029-08-10T10:34:10Z | Last changed: 2022-08-26T23:39:52Z | Last update of rdap database: 2026-03-07T08:03:53Z | Registrar: Gabia, Inc. | Status: client transfer prohibited"
ccc.com,"216.239.34.21, 216.239.32.21, 216.239.38.21, 216.239.36.21","5 alt1.aspmx.l.google.com., 5 alt2.aspmx.l.google.com., 100 echo.ccc.com., 10 aspmx2.googlemail.com., 20 maxwell.ibp.com., 10 aspmx3.googlemail.com., 1 aspmx.l.google.com.","RDAP Source: https://rdap.org/domain/ccc.com | Registration: 1989-04-05T04:00:00Z | Expiration: 2035-04-06T04:00:00Z | Last changed: 2025-04-15T15:32:25Z | Last update of rdap database: 2026-03-07T08:03:53Z | Registrar: Network Solutions, LLC | Status: client transfer prohibited"
dabc.com,"13.248.169.48, 76.223.54.146",0 .,"RDAP Source: https://rdap.org/domain/dabc.com | Registration: 2003-06-12T18:15:27Z | Expiration: 2026-06-12T18:15:27Z | Last changed: 2025-04-28T07:04:00Z | Last update of rdap database: 2026-03-07T08:04:07Z | Registrar: Sea Wasp, LLC | Status: client delete prohibited, client transfer prohibited, client update prohibited"
dbc.com,"216.23.224.51, 216.23.232.62",N/A,"RDAP Source: https://rdap.org/domain/dbc.com | Registration: 1994-03-12T05:00:00Z | Expiration: 2026-05-20T18:34:00Z | Last changed: 2021-03-13T22:17:29Z | Last update of rdap database: 2026-03-07T08:04:07Z | Registrar: MarkMonitor Inc. | Status: client delete prohibited, client transfer prohibited, client update prohibited"
eabc.com,216.239.32.21,N/A,"RDAP Source: https://rdap.org/domain/eabc.com | Registration: 2001-04-03T10:47:08Z | Expiration: 2027-04-03T10:47:07Z | Last changed: 2026-01-04T04:29:19Z | Last update of rdap database: 2026-03-07T08:04:07Z | Registrar: Megazone Corp., dba HOSTING.KR | Status: client transfer prohibited"
ddc.com,"100.52.143.29, 3.232.178.135","30 aspmx3.googlemail.com., 30 aspmx4.googlemail.com., 30 aspmx5.googlemail.com., 10 aspmx.l.google.com., 20 alt1.aspmx.l.google.com., 20 alt2.aspmx.l.google.com., 30 aspmx2.googlemail.com.","RDAP Source: https://rdap.org/domain/ddc.com | Registration: 1993-08-18T04:00:00Z | Expiration: 2026-08-17T04:00:00Z | Last changed: 2025-08-17T14:31:02Z | Last update of rdap database: 2026-03-07T08:04:07Z | Registrar: GoDaddy Online Services Cayman Islands Ltd. | Status: client delete prohibited, client renew prohibited, client transfer prohibited, client update prohibited"
ebc.com,"104.20.19.191, 172.66.168.175",0 ebc-com.mail.protection.outlook.com.,"RDAP Source: https://rdap.org/domain/ebc.com | Registration: 1994-04-07T04:00:00Z | Expiration: 2029-04-08T04:00:00Z | Last changed: 2023-09-28T06:56:01Z | Last update of rdap database: 2026-03-07T08:04:23Z | Registrar: GoDaddy.com, LLC | Status: client delete prohibited, client renew prohibited, client transfer prohibited, client update prohibited"
eec.com,74.208.236.109,"10 mx01.mail.icloud.com., 10 mx02.mail.icloud.com.",RDAP Source: https://rdap.org/domain/eec.com | Registration: 1993-09-13T04:00:00Z | Expiration: 2026-09-12T04:00:00Z | Last changed: 2025-09-13T07:01:37Z | Last update of rdap database: 2026-03-07T08:04:23Z | Registrar: IONOS SE | Status: client transfer prohibited
fabc.com,52.20.84.62,N/A,"RDAP Source: https://rdap.org/domain/fabc.com | Registration: 1998-10-28T05:00:00Z | Expiration: 2026-10-27T04:00:00Z | Last changed: 2025-10-27T11:30:15Z | Last update of rdap database: 2026-03-07T08:04:23Z | Registrar: GoDaddy.com, LLC | Status: client delete prohibited, client renew prohibited, client transfer prohibited, client update prohibited"
ffc.com,143.198.10.106,"5 alt2.aspmx.l.google.com., 10 alt3.aspmx.l.google.com., 10 alt4.aspmx.l.google.com., 5 alt1.aspmx.l.google.com., 1 aspmx.l.google.com.","RDAP Source: https://rdap.org/domain/ffc.com | Registration: 1997-03-24T05:00:00Z | Expiration: 2027-03-25T04:00:00Z | Last changed: 2026-02-18T04:03:25Z | Last update of rdap database: 2026-03-07T08:04:37Z | Registrar: Amazon Registrar, Inc. | Status: client delete prohibited, client transfer prohibited, client update prohibited"
gabc.com,35.173.228.115,N/A,"RDAP Source: https://rdap.org/domain/gabc.com | Registration: 1998-02-23T05:00:00Z | Expiration: 2027-02-22T05:00:00Z | Last changed: 2026-02-20T23:25:37Z | Last update of rdap database: 2026-03-07T08:04:37Z | Registrar: Chengdu West Dimension Digital Technology Co., Ltd. | Status: active"
gbc.com,217.114.94.2,"10 mailgate.acco.com., 20 mailgate2.acco.com.","RDAP Source: https://rdap.org/domain/gbc.com | Registration: 1997-06-26T04:00:00Z | Expiration: 2026-06-25T04:00:00Z | Last changed: 2025-06-21T05:14:30Z | Last update of rdap database: 2026-03-07T08:04:52Z | Registrar: CSC Corporate Domains, Inc. | Status: client transfer prohibited"
ggc.com,"15.197.225.128, 3.33.251.168",N/A,"RDAP Source: https://rdap.org/domain/ggc.com | Registration: 1995-05-08T04:00:00Z | Expiration: 2026-05-09T04:00:00Z | Last changed: 2025-08-07T20:00:44Z | Last update of rdap database: 2026-03-07T08:04:52Z | Registrar: GoDaddy.com, LLC | Status: client delete prohibited, client renew prohibited, client transfer prohibited, client update prohibited"
habc.com,162.215.226.4,N/A,RDAP Source: https://rdap.org/domain/habc.com | Registration: 2001-05-06T10:31:01Z | Expiration: 2026-05-06T10:31:01Z | Last changed: 2025-04-30T16:27:35Z | Last update of rdap database: 2026-03-07T08:05:09Z | Registrar: PDR Ltd. d/b/a PublicDomainRegistry.com | Status: client transfer prohibited
fbc.com,N/A,N/A,RDAP Source: https://rdap.org/domain/fbc.com | Registration: 1991-02-26T05:00:00Z | Expiration: 2027-02-27T05:00:00Z | Last changed: 2026-01-26T15:00:46Z | Last update of rdap database: 2026-03-07T08:05:09Z | Registrar: Key-Systems GmbH | Status: client transfer prohibited
hbc.com,"96.45.82.228, 96.45.82.102, 96.45.83.168, 96.45.83.117","10 smtp01.corphbc.com., 10 smtp02.corphbc.com.",N/A
hhc.com,216.40.34.41,10 mx.hover.com.cust.hostedemail.com.,N/A
iabc.com,38.106.217.100,0 iabc-com.mail.protection.outlook.com.,N/A
ibc.com,4.150.168.143,"10 us-smtp-inbound-2.mimecast.com., 10 us-smtp-inbound-1.mimecast.com.",N/A
iic.com,34.173.127.233,0 iic-com.mail.protection.outlook.com.,"RDAP Source: https://rdap.org/domain/iic.com | Registration: 1992-02-17T05:00:00Z | Expiration: 2029-02-18T05:00:00Z | Last changed: 2024-02-23T15:48:42Z | Last update of rdap database: 2026-03-07T08:05:38Z | Registrar: GoDaddy.com, LLC | Status: client delete prohibited, client renew prohibited, client transfer prohibited, client update prohibited"
jabc.com,64.190.63.222,0 localhost.,"RDAP Source: https://rdap.org/domain/jabc.com | Registration: 2001-04-03T10:55:16Z | Expiration: 2026-04-03T10:55:16Z | Last changed: 2026-02-26T01:47:50Z | Last update of rdap database: 2026-03-07T08:05:38Z | Registrar: GoDaddy.com, LLC | Status: client delete prohibited, client renew prohibited, client transfer prohibited, client update prohibited"
jbc.com,209.17.116.163,"10 aspmx2.googlemail.com., 5 alt1.aspmx.l.google.com., 0 aspmx.l.google.com., 5 alt2.aspmx.l.google.com., 10 aspmx3.googlemail.com.","RDAP Source: https://rdap.org/domain/jbc.com | Registration: 1991-12-09T05:00:00Z | Expiration: 2027-12-08T05:00:00Z | Last changed: 2025-11-08T07:34:56Z | Last update of rdap database: 2026-03-07T08:05:38Z | Registrar: Register.com - Network Solutions, LLC | Status: client transfer prohibited"
jjc.com,"198.185.159.144, 198.49.23.145, 198.185.159.145, 198.49.23.144","10 d209218b.ess.barracudanetworks.com., 5 d209218a.ess.barracudanetworks.com.","RDAP Source: https://rdap.org/domain/jjc.com | Registration: 1996-03-05T05:00:00Z | Expiration: 2031-03-06T05:00:00Z | Last changed: 2024-03-07T18:00:59Z | Last update of rdap database: 2026-03-07T08:05:52Z | Registrar: GoDaddy.com, LLC | Status: client delete prohibited, client renew prohibited, client transfer prohibited, client update prohibited"
kabc.com,54.84.131.112,10 kabc-com.mail.protection.outlook.com.,"RDAP Source: https://rdap.org/domain/kabc.com | Registration: 1995-05-03T04:00:00Z | Expiration: 2026-05-04T04:00:00Z | Last changed: 2025-04-05T06:23:04Z | Last update of rdap database: 2026-03-07T08:05:52Z | Registrar: eNom, LLC | Status: client transfer prohibited"
kkc.com,"104.21.58.189, 172.67.206.67",0 kkc-com.mail.protection.outlook.com.,"RDAP Source: https://rdap.org/domain/kkc.com | Registration: 1996-12-07T05:00:00Z | Expiration: 2029-12-06T05:00:00Z | Last changed: 2024-08-29T13:03:41Z | Last update of rdap database: 2026-03-07T08:05:52Z | Registrar: Register.com - Network Solutions, LLC | Status: client delete prohibited, client transfer prohibited"
kbc.com,"2.16.27.88, 2.16.27.73","5 mail80.mailinfra.com., 5 mail63.mailinfra.com., 5 mail60.mailinfra.com., 5 mail62.mailinfra.com., 5 mail61.mailinfra.com., 5 mail81.mailinfra.com.","RDAP Source: https://rdap.org/domain/kbc.com | Registration: 1994-10-24T04:00:00Z | Expiration: 2026-10-23T04:00:00Z | Last changed: 2025-10-24T07:01:41Z | Last update of rdap database: 2026-03-07T08:05:52Z | Registrar: Ascio Technologies, Inc. Danmark - Filial af Ascio technologies, Inc. USA | Status: client transfer prohibited"
labc.com,"198.185.159.144, 198.49.23.144, 198.185.159.145, 198.49.23.145",0 labc-com.mail.protection.outlook.com.,"RDAP Source: https://rdap.org/domain/labc.com | Registration: 1996-05-25T04:00:00Z | Expiration: 2027-05-24T04:00:00Z | Last changed: 2025-05-20T18:55:33Z | Last update of rdap database: 2026-03-07T08:06:09Z | Registrar: GoDaddy.com, LLC | Status: client delete prohibited, client renew prohibited, client transfer prohibited, client update prohibited"
lbc.com,107.180.232.127,"0 mx2.mailchannels.net., 0 mx1.mailchannels.net.","RDAP Source: https://rdap.org/domain/lbc.com | Registration: 1991-12-20T05:00:00Z | Expiration: 2030-12-19T05:00:00Z | Last changed: 2022-09-02T20:02:22Z | Last update of rdap database: 2026-03-07T08:06:09Z | Registrar: GoDaddy.com, LLC | Status: client delete prohibited, client renew prohibited, client transfer prohibited, client update prohibited"
mabc.com,192.185.35.125,0 mabc-com.mail.protection.outlook.com.,"RDAP Source: https://rdap.org/domain/mabc.com | Registration: 1995-07-30T04:00:00Z | Expiration: 2026-07-29T04:00:00Z | Last changed: 2021-06-14T14:42:01Z | Last update of rdap database: 2026-03-07T08:06:09Z | Registrar: Network Solutions, LLC | Status: client transfer prohibited"
llc.com,204.74.99.103,"10 mx0b-0015fd02.pphosted.com., 10 mx0a-0015fd02.pphosted.com.","RDAP Source: https://rdap.org/domain/llc.com | Registration: 1997-10-01T04:00:00Z | Expiration: 2026-09-30T04:00:00Z | Last changed: 2025-09-26T05:10:10Z | Last update of rdap database: 2026-03-07T08:06:09Z | Registrar: CSC Corporate Domains, Inc. | Status: client delete prohibited, client transfer prohibited, server delete prohibited, server transfer prohibited, server update prohibited"
mbc.com,"3.126.5.188, 3.71.139.153, 18.185.24.46",N/A,"RDAP Source: https://rdap.org/domain/mbc.com | Registration: 1994-12-05T05:00:00Z | Expiration: 2026-12-04T05:00:00Z | Last changed: 2024-11-13T12:33:59Z | Last update of rdap database: 2026-03-07T08:06:24Z | Registrar: Nom-iq Ltd. dba COM LAUDE | Status: client delete prohibited, client transfer prohibited, client update prohibited"
mmc.com,"75.2.75.65, 99.83.175.37","5 mxb-001b7601.gslb.pphosted.com., 5 mxa-001b7601.gslb.pphosted.com.","RDAP Source: https://rdap.org/domain/mmc.com | Registration: 1998-08-07T04:00:00Z | Expiration: 2026-08-06T04:00:00Z | Last changed: 2026-02-07T02:05:36Z | Last update of rdap database: 2026-03-07T08:06:24Z | Registrar: MarkMonitor Inc. | Status: client delete prohibited, client transfer prohibited, client update prohibited"
nbc.com,"23.208.12.170, 23.208.12.134","20 mx0b-00176a04.pphosted.com., 10 mxb-00176a04.gslb.pphosted.com., 10 mxa-00176a04.gslb.pphosted.com., 20 mx0a-00176a04.pphosted.com.","RDAP Source: https://rdap.org/domain/nbc.com | Registration: 1997-06-17T04:00:00Z | Expiration: 2027-06-16T04:00:00Z | Last changed: 2025-05-15T10:52:13Z | Last update of rdap database: 2026-03-07T08:06:24Z | Registrar: MarkMonitor Inc. | Status: client delete prohibited, client transfer prohibited, client update prohibited, server delete prohibited, server transfer prohibited, server update prohibited"
nabc.com,34.102.220.219,10 nabc-com.mail.protection.outlook.com.,"RDAP Source: https://rdap.org/domain/nabc.com | Registration: 1995-10-06T04:00:00Z | Expiration: 2026-10-05T04:00:00Z | Last changed: 2025-10-05T18:15:43Z | Last update of rdap database: 2026-03-07T08:06:24Z | Registrar: GoDaddy.com, LLC | Status: client delete prohibited, client renew prohibited, client transfer prohibited, client update prohibited"
nnc.com,54.215.31.113,N/A,RDAP Source: https://rdap.org/domain/nnc.com | Registration: 1998-03-14T05:00:00Z | Expiration: 2027-03-13T04:00:00Z | Last changed: 2025-11-26T15:14:12Z | Last update of rdap database: 2026-03-07T08:06:39Z | Registrar: Dynadot Inc | Status: client transfer prohibited
oabc.com,212.227.242.128,10 smtp.getontheweb.com.,"RDAP Source: https://rdap.org/domain/oabc.com | Registration: 2000-02-28T11:04:08Z | Expiration: 2033-02-28T11:04:08Z | Last changed: 2025-07-31T07:08:35Z | Last update of rdap database: 2026-03-07T08:06:39Z | Registrar: Tucows Domains Inc. | Status: client delete prohibited, client transfer prohibited, client update prohibited"
